user-id	text	topic	thread-id	time	post-id	replyTo	replyBy
Kuroageha7	Gil red boring	Cuestion-de-confianza	1	2020-08-05 13:58:15	1291010635304701952	GeorgeE66768357	Kuroageha7
Atuspariano_18	Really? Before talking nonsense you should inform yourself ... Who told you the story that mining companies pay more taxes? What is your source? &quot;	Cuestion-de-confianza	1	2020-08-05 03:10:53	1290847718500372482	GinaCobenas	Atuspariano_18
Oxyrhopus	Corrupt private companies should not be spiced up. Civil death for those companies.	Cuestion-de-confianza	1	2020-08-05 02:58:57	1290844713445142531	GinaCobenas	Oxyrhopus
Oxyrhopus	At Odebrecht and GYM.	Cuestion-de-confianza	1	2020-08-05 03:01:36	1290845380519833600	GinaCobenas	Oxyrhopus
JackMeza12	And how do you react to the country if you don&#39;t have projects, where or do you have funds for the hardest thing to come?	Cuestion-de-confianza	1	2020-08-04 20:10:15	1290741862702227458	ImperioPeru	JackMeza12
GeorgeE66768357	Shut up you fucking shit.	Cuestion-de-confianza	1	2020-08-04 18:55:41	1290723097134456832	Kuroageha7	GeorgeE66768357
GeorgeE66768357	Red they left you the qlo cpp of vizcarra	Cuestion-de-confianza	1	2020-08-05 15:30:43	1291033904451919873	Kuroageha7	GeorgeE66768357
TEXRA2	Quite apart from all the stupid things that he rants, are you aware of who each of the ministers are and the complaints that have been made for their work? It claims to be an enemy of corruption but voting for corrupt in the ministries does not contradict what it claims?	Cuestion-de-confianza	1	2020-08-05 16:55:52	1291055330231832576	Lourdes87164435	TEXRA2
Atuspariano_18	And who are the useful fools of the trust represented by @PCaterianoB?	Cuestion-de-confianza	1	2020-08-04 21:44:51	1290765670511239168	Lourdes87164435	Atuspariano_18
micky00071	Ok, you listen to cateriano and I trust her to have who is doing better 🤷‍♂️	Cuestion-de-confianza	1	2020-08-04 16:12:17	1290681976370929666	LuisSeminario94	micky00071
mixel2011	I am from the ONP and from the beginning I knew how it worked🙋🏻‍♂️, the money is distributed, it is not collected or accumulated, if they are going to pay back they will raise taxes that even a primary school child knows, sorry I think this party or primary has 🤭	Cuestion-de-confianza	1	2020-08-05 02:51:39	1290842876566548483	MarioDesiderio2	mixel2011
LuisSeminario94	Listen to your congressmen then, to see if you can find solutions instead of the usual complaints.	Cuestion-de-confianza	1	2020-08-04 16:08:41	1290681068866228224	micky00071	LuisSeminario94
Oxyrhopus	I feel represented by FREPAP, since I never corrupted any public official. The corrupt only do not feel represented by FREPAP.	Cuestion-de-confianza	1	2020-08-05 03:00:37	1290845135257899011	NinahuamanJose	Oxyrhopus
Atuspariano_18	How many do you represent to speak for everyone?	Cuestion-de-confianza	1	2020-08-04 21:43:55	1290765432647974912	NinahuamanJose	Atuspariano_18
GinaCobenas	Where you work?	Cuestion-de-confianza	1	2020-08-05 03:00:37	1290845136168132608	Oxyrhopus	GinaCobenas
GinaCobenas	So good for you. Two jobs and a pandemic	Cuestion-de-confianza	1	2020-08-05 03:09:03	1290847256120369153	Oxyrhopus	GinaCobenas
Wilder_TnT	And because they do not assume the portfolios of each ministry, the VICE-MINISTERS 😏	Cuestion-de-confianza	1	2020-08-05 03:13:54	1290848477845626881	ssmendezz	Wilder_TnT
